ID,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
12988,0.04,0.01,0,0,0.05
12989,0,0,0.05,0,0.05
12990,0.04,0,0,0,0.05
12991,0.04,0.01,0,0,0.05
12992,0.05,0,0,0,0.05
12993,0,0,0.05,0,0.05
12994,0.04,0.01,0,0,0.05
12995,0.05,0,0,0,0.05
12996,0.05,0,0,0,0.05
12997,0.04,0.01,0,0,0.05
12998,0.04,0.01,0,0,0.05
12999,0.04,0.01,0,0,0.05
13000,0.05,0,0,0,0.05
13001,0,0.05,0,0.01,0.05
13002,0.03,0.01,0.01,0.01,0.05
13003,0.04,0.01,0,0,0.05
13004,0.03,0.02,0,0.01,0.05
13005,0.05,0,0,0,0.05
13006,0.02,0.02,0,0.01,0.05
13007,0.05,0,0,0,0.05
13008,0.05,0,0,0,0.05
13009,0.05,0,0,0,0.05
13010,0.03,0.02,0,0,0.05
13011,0,0,0.05,0,0.05
13012,0.03,0.02,0,0.01,0.05
13013,0,0,0.05,0,0.05
13014,0,0.04,0,0.01,0.05
13015,0.02,0.02,0,0.01,0.05
13016,0.05,0,0,0,0.05
13017,0,0,0.05,0,0.05
13018,0.05,0,0,0,0.05
13019,0.03,0.01,0,0.01,0.05
13020,0,0,0.05,0,0.05
13021,0.03,0.01,0,0,0.05
13022,0,0,0.05,0,0.05
13023,0,0.04,0,0.01,0.05
13024,0,0,0.05,0,0.05
13025,0.01,0.04,0,0,0.05
13026,0,0,0.05,0,0.05
13027,0,0,0.05,0,0.05
13028,0.04,0.01,0,0,0.05
13029,0.04,0.01,0,0,0.05
13030,0,0,0.05,0,0.05
13031,0,0.04,0,0.01,0.05
13032,0.03,0.02,0,0,0.05
13033,0,0,0.05,0,0.05
13034,0,0.04,0,0.01,0.05
13035,0.05,0,0,0,0.05
13036,0,0,0.05,0,0.05
13037,0.05,0,0,0,0.05
13038,0.02,0,0.03,0,0.05
13039,0,0,0.05,0,0.05
13040,0,0.04,0,0.01,0.05
13041,0,0,0.05,0,0.05
13042,0.04,0.01,0,0,0.05
13043,0.05,0,0,0,0.05
13044,0.03,0.02,0,0.01,0.05
13045,0.01,0.04,0,0.01,0.05
13046,0,0.05,0,0,0.05
13047,0,0,0.05,0,0.05
13048,0.02,0.03,0,0,0.05
13049,0.05,0,0,0,0.05
13050,0.04,0.01,0,0,0.05
13051,0,0,0.05,0,0.05
13052,0,0.05,0,0,0.05
13053,0.05,0,0,0,0.05
13054,0,0,0.05,0,0.05
13055,0.04,0.01,0,0,0.05
13056,0,0,0.05,0,0.05
13057,0,0.04,0,0.01,0.05
13058,0.03,0.01,0.01,0,0.05
13059,0.01,0.03,0,0.01,0.05
13060,0.05,0,0,0,0.05
13061,0.02,0.02,0,0.01,0.05
13062,0.03,0.02,0,0,0.05
13063,0.05,0,0,0,0.05
13064,0.05,0,0,0,0.05
13065,0.05,0,0,0,0.05
13066,0,0,0.05,0,0.05
13067,0.03,0.02,0,0,0.05
13068,0.03,0.02,0,0,0.05
13069,0,0,0.05,0,0.05
13070,0,0,0.05,0,0.05
13071,0.05,0,0,0,0.05
13072,0,0.01,0.04,0,0.05
13073,0.05,0,0,0,0.05
13074,0.03,0.01,0,0,0.05
13075,0,0,0.05,0,0.05
13076,0.05,0,0,0,0.05
13077,0,0,0.05,0,0.05
13078,0,0,0.05,0,0.05
13079,0.04,0.01,0,0,0.05
13080,0.04,0.01,0,0,0.05
13081,0,0,0.05,0,0.05
13082,0,0,0.05,0,0.05
13083,0,0,0.05,0,0.05
13084,0,0,0.05,0,0.05
13085,0.05,0,0,0,0.05
13086,0,0.04,0,0.01,0.05
13087,0,0.04,0,0.01,0.05
13088,0.05,0,0,0,0.05
13089,0.04,0.01,0,0,0.05
13090,0.03,0.02,0,0,0.05
13091,0,0,0.05,0,0.05
13092,0.04,0.01,0,0,0.05
13093,0,0,0.05,0,0.05
13094,0,0,0.05,0,0.05
13095,0,0,0.05,0,0.05
13096,0,0,0.05,0,0.05
13097,0.01,0.03,0,0.01,0.05
13098,0.02,0.02,0,0.01,0.05
13099,0,0,0.05,0,0.05
13100,0.04,0,0,0,0.05
13101,0.05,0,0,0,0.05
13102,0.01,0.03,0,0.01,0.05
13103,0.04,0.01,0,0,0.05
13104,0,0,0.05,0,0.05
13105,0,0.04,0,0.01,0.05
13106,0.04,0.01,0,0,0.05
13107,0,0,0.05,0,0.05
13108,0.04,0.01,0,0,0.05
13109,0.04,0.01,0,0,0.05
13110,0,0.04,0,0.01,0.05
13111,0.02,0.01,0.01,0,0.05
13112,0.04,0.01,0,0,0.05
13113,0,0,0.05,0,0.05
13114,0.04,0.01,0,0,0.05
13115,0.04,0.01,0,0,0.05
13116,0.04,0.01,0,0,0.05
13117,0.04,0.01,0,0,0.05
13118,0.04,0.01,0,0,0.05
13119,0,0,0.05,0,0.05
13120,0,0,0.05,0,0.05
13121,0,0,0.05,0,0.05
13122,0.04,0.01,0,0,0.05
13123,0,0,0.05,0,0.05
13124,0,0.04,0,0.01,0.05
13125,0,0,0.05,0,0.05
13126,0.02,0.02,0,0,0.05
13127,0.03,0.02,0,0,0.05
13128,0,0,0.05,0,0.05
13129,0,0.04,0,0.01,0.05
13130,0,0,0.05,0,0.05
13131,0.04,0.01,0,0,0.05
13132,0.04,0,0,0,0.05
13133,0,0,0.05,0,0.05
13134,0.05,0,0,0,0.05
13135,0.04,0.01,0,0,0.05
13136,0,0.04,0,0.01,0.05
13137,0,0,0.05,0,0.05
13138,0.05,0,0,0,0.05
13139,0.04,0.01,0,0,0.05
13140,0,0,0.05,0,0.05
13141,0.01,0.03,0,0.01,0.05
13142,0,0,0.05,0,0.05
13143,0,0,0.05,0,0.05
13144,0,0,0.05,0,0.05
13145,0,0.04,0,0.01,0.05
13146,0.03,0.02,0,0,0.05
13147,0.05,0,0,0,0.05
13148,0.04,0.01,0,0,0.05
13149,0,0,0.05,0,0.05
13150,0.03,0.02,0,0,0.05
13151,0,0,0.05,0,0.05
13152,0.04,0.01,0,0,0.05
13153,0,0.04,0,0.01,0.05
13154,0.05,0,0,0,0.05
13155,0.03,0.01,0,0,0.05
13156,0.05,0,0,0,0.05
13157,0,0,0.05,0,0.05
13158,0,0.04,0,0.01,0.05
13159,0.02,0.02,0,0,0.05
13160,0,0,0.05,0,0.05
13161,0.04,0.01,0,0,0.05
13162,0.04,0,0,0,0.05
13163,0,0,0.05,0,0.05
13164,0,0,0.05,0,0.05
13165,0.04,0.01,0,0,0.05
13166,0,0,0.05,0,0.05
13167,0,0,0.05,0,0.05
13168,0.02,0.02,0,0.01,0.05
13169,0,0.04,0,0.01,0.05
13170,0,0,0.05,0,0.05
13171,0,0,0.05,0,0.05
13172,0,0.04,0,0.01,0.05
13173,0,0,0.05,0,0.05
13174,0.04,0.01,0,0,0.05
13175,0.05,0,0,0,0.05
13176,0.02,0.02,0,0,0.05
13177,0.03,0.02,0,0,0.05
13178,0,0,0.05,0,0.05
13179,0,0.01,0.04,0,0.05
13180,0.02,0.02,0,0.01,0.05
13181,0.02,0.02,0,0.01,0.05
13182,0.02,0.02,0,0.01,0.05
13183,0.01,0.03,0,0.01,0.05
13184,0,0,0.05,0,0.05
13185,0.05,0,0,0,0.05
13186,0.04,0,0,0,0.05
13187,0.04,0.01,0,0,0.05
13188,0,0,0.05,0,0.05
13189,0,0,0.05,0,0.05
13190,0,0,0.05,0,0.05
13191,0.02,0.03,0,0.01,0.05
13192,0,0.05,0,0,0.05
13193,0.04,0,0,0,0.05
13194,0.03,0.01,0,0,0.05
13195,0,0,0.05,0,0.05
13196,0.04,0,0,0,0.05
13197,0,0,0.05,0,0.05
13198,0.04,0.01,0,0,0.05
13199,0.05,0,0,0,0.05
13200,0.03,0.01,0,0,0.05
13201,0.02,0.02,0,0.01,0.05
13202,0.03,0.01,0,0,0.05
13203,0.03,0.02,0,0,0.05
13204,0,0,0.05,0,0.05
13205,0,0,0.05,0,0.05
13206,0,0,0.05,0,0.05
13207,0,0,0.05,0,0.05
13208,0.05,0,0,0,0.05
13209,0.03,0.01,0,0,0.05
13210,0.05,0,0,0,0.05
13211,0.02,0.02,0,0.01,0.05
13212,0.03,0.01,0,0,0.05
13213,0.02,0.02,0,0.01,0.05
13214,0.04,0,0,0,0.05
13215,0,0,0.05,0,0.05
13216,0,0,0.05,0,0.05
13217,0.03,0.02,0,0,0.05
13218,0,0,0.05,0,0.05
13219,0.04,0.01,0,0,0.05
13220,0,0,0.05,0,0.05
13221,0,0,0.05,0,0.05
13222,0.02,0.02,0,0,0.05
13223,0,0,0.05,0,0.05
13224,0.03,0.02,0,0,0.05
13225,0.04,0,0,0,0.05
13226,0.04,0,0,0.01,0.05
13227,0,0.04,0,0.01,0.05
13228,0,0,0.05,0,0.05
13229,0.03,0.01,0,0,0.05
13230,0,0.04,0,0.01,0.05
13231,0,0.04,0,0.01,0.05
13232,0,0,0.05,0,0.05
13233,0.04,0,0,0,0.05
13234,0.03,0.01,0,0.01,0.05
13235,0.04,0,0.01,0,0.05
13236,0.02,0.02,0,0.01,0.05
13237,0,0,0.05,0,0.05
13238,0.02,0.02,0,0.01,0.05
13239,0.03,0.01,0,0,0.05
13240,0,0,0.05,0,0.05
13241,0,0,0.05,0,0.05
13242,0.01,0.01,0.03,0,0.05
13243,0,0,0.05,0,0.05
13244,0,0,0.05,0,0.05
13245,0,0,0.05,0,0.05
13246,0.04,0.01,0,0,0.05
13247,0,0,0.05,0,0.05
13248,0.02,0.02,0,0.01,0.05
13249,0.04,0.01,0,0,0.05
13250,0.03,0.01,0,0,0.05
13251,0.04,0.01,0,0,0.05
13252,0,0.04,0,0.01,0.05
13253,0.03,0.02,0,0,0.05
13254,0.04,0,0,0,0.05
13255,0,0,0.05,0,0.05
13256,0,0,0.05,0,0.05
13257,0,0,0.05,0,0.05
13258,0.04,0,0,0,0.05
13259,0.03,0.01,0,0,0.05
13260,0.04,0.01,0,0,0.05
13261,0.04,0,0,0,0.05
13262,0,0,0.05,0,0.05
13263,0,0,0.05,0,0.05
13264,0.02,0.02,0,0.01,0.05
13265,0.04,0.01,0,0,0.05
13266,0.04,0,0,0,0.05
13267,0.04,0.01,0,0,0.05
13268,0.04,0.01,0,0,0.05
13269,0,0,0.05,0,0.05
13270,0,0,0.05,0,0.05
13271,0,0.04,0,0.01,0.05
13272,0.03,0.02,0,0,0.05
13273,0,0,0.05,0,0.05
13274,0.03,0.02,0,0,0.05
13275,0,0,0.05,0,0.05
13276,0,0.04,0,0.01,0.05
13277,0,0,0.05,0,0.05
13278,0.04,0.01,0,0,0.05
13279,0,0,0.05,0,0.05
13280,0,0,0.05,0,0.05
13281,0.04,0.01,0,0,0.05
13282,0.03,0.02,0,0,0.05
13283,0.01,0.01,0.01,0.01,0.05
13284,0,0,0.05,0,0.05
13285,0,0,0.05,0,0.05
13286,0.04,0.01,0,0,0.05
13287,0,0.04,0,0.01,0.05
13288,0.04,0,0,0,0.05
13289,0.01,0.03,0,0.01,0.05
13290,0.04,0.01,0,0,0.05
13291,0.04,0,0,0,0.05
13292,0,0,0.05,0,0.05
13293,0,0,0.05,0,0.05
13294,0.03,0.01,0,0,0.05
13295,0.04,0,0,0,0.05
13296,0.04,0,0,0,0.05
13297,0.03,0.01,0,0,0.05
13298,0,0,0.05,0,0.05
13299,0.04,0,0,0,0.05
13300,0,0.04,0,0,0.05
13301,0,0.04,0,0.01,0.05
13302,0.04,0,0,0,0.05
13303,0,0.04,0,0.01,0.05
13304,0.04,0,0,0,0.05
13305,0.04,0,0,0,0.05
13306,0,0,0.05,0,0.05
13307,0.03,0.01,0,0,0.05
13308,0,0.04,0,0.01,0.05
13309,0.02,0.02,0,0.01,0.05
13310,0.03,0.01,0,0,0.05
13311,0.04,0,0,0,0.05
13312,0.04,0.01,0,0,0.05
13313,0,0,0.05,0,0.05
13314,0,0.04,0,0.01,0.05
13315,0.04,0.01,0,0,0.05
13316,0,0,0.05,0,0.05
13317,0.03,0.02,0,0,0.05
13318,0,0,0.05,0,0.05
13319,0,0,0.05,0,0.05
13320,0,0,0.05,0,0.05
13321,0.04,0.01,0,0,0.05
13322,0.04,0,0,0,0.05
13323,0,0.04,0,0.01,0.05
13324,0.04,0,0,0,0.05
13325,0.04,0,0,0,0.05
13326,0.01,0.03,0,0.01,0.05
13327,0.04,0.01,0,0,0.05
13328,0,0,0.05,0,0.05
13329,0.04,0,0,0,0.05
13330,0.04,0,0,0,0.05
13331,0,0.04,0,0.01,0.05
13332,0,0,0.05,0,0.05
13333,0.03,0.02,0,0,0.05
13334,0.03,0.02,0,0,0.05
13335,0.04,0,0,0,0.05
13336,0.04,0,0,0,0.05
13337,0.03,0.01,0.01,0,0.05
13338,0,0,0.05,0,0.05
13339,0,0.04,0,0,0.05
13340,0,0.04,0,0.01,0.05
13341,0.03,0.01,0,0,0.05
13342,0,0.04,0,0,0.05
13343,0,0,0.05,0,0.05
13344,0,0,0.05,0,0.05
13345,0.04,0,0,0,0.05
13346,0.04,0,0,0,0.05
13347,0.04,0,0,0,0.05
13348,0.04,0,0,0.01,0.05
13349,0.03,0.02,0,0,0.05
13350,0.04,0,0,0,0.05
13351,0,0,0.05,0,0.05
13352,0.03,0.02,0,0,0.05
13353,0.04,0.01,0,0,0.05
13354,0.04,0,0,0,0.05
13355,0.04,0,0,0,0.05
13356,0,0.04,0,0,0.05
13357,0.04,0,0,0,0.05
13358,0.04,0,0,0,0.05
13359,0.04,0.01,0,0,0.05
13360,0,0.03,0,0.01,0.05
13361,0.03,0.01,0,0,0.05
13362,0.04,0,0.01,0,0.05
13363,0,0,0.05,0,0.05
13364,0.03,0.01,0,0,0.05
13365,0,0,0.05,0,0.05
13366,0,0,0.05,0,0.05
13367,0,0,0.05,0,0.05
13368,0.02,0.02,0,0.01,0.05
13369,0.04,0.01,0,0,0.05
13370,0,0.04,0,0.01,0.05
13371,0.04,0,0,0,0.05
13372,0.02,0.02,0,0.01,0.05
13373,0.04,0,0,0,0.05
13374,0.04,0,0,0,0.05
13375,0.03,0,0.01,0.01,0.05
13376,0,0.04,0,0.01,0.05
13377,0,0,0.05,0,0.05
13378,0,0,0.05,0,0.05
13379,0.04,0,0,0,0.05
13380,0.04,0,0,0,0.05
13381,0,0,0.05,0,0.05
13382,0.03,0.01,0,0,0.05
13383,0.04,0,0,0,0.05
